start,end,span_days,net_target_change_pp,decreases,files
2016-09-25,2016-10-01,6.0,-0.05417466163635232,3,hmi.m_45s.2016.09.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.09.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.09.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.09.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.01_00_01_30_TAI.magnetogram_processed.npy
2016-09-26,2016-10-03,7.0,0.013506412506103516,2,hmi.m_45s.2016.09.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.09.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.09.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.03_00_01_30_TAI.magnetogram_processed.npy
2016-09-27,2016-10-04,7.0,0.06374120712280273,1,hmi.m_45s.2016.09.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.09.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.04_00_01_30_TAI.magnetogram_processed.npy
2016-09-28,2016-10-05,7.0,0.08332133293151855,1,hmi.m_45s.2016.09.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.05_00_01_30_TAI.magnetogram_processed.npy
2016-10-01,2016-10-09,8.0,0.21826624870300293,0,hmi.m_45s.2016.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.09_00_01_30_TAI.magnetogram_processed.npy
2016-10-03,2016-10-10,7.0,0.1395106315612793,1,hmi.m_45s.2016.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.10_00_01_30_TAI.magnetogram_processed.npy
2016-10-04,2016-10-12,8.0,-0.034248828887939675,2,hmi.m_45s.2016.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.12_00_01_30_TAI.magnetogram_processed.npy
2016-10-05,2016-10-13,8.0,-0.0894010066986084,3,hmi.m_45s.2016.10.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.13_00_01_30_TAI.magnetogram_processed.npy
2016-10-09,2016-10-14,5.0,-0.2083122730255127,4,hmi.m_45s.2016.10.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.14_00_01_30_TAI.magnetogram_processed.npy
2016-10-10,2016-10-15,5.0,-0.2038717269897461,4,hmi.m_45s.2016.10.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.15_00_01_30_TAI.magnetogram_processed.npy
2016-10-12,2016-10-17,5.0,-0.06902813911437944,3,hmi.m_45s.2016.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.17_00_01_30_TAI.magnetogram_processed.npy
2016-10-13,2016-10-18,5.0,-0.03876686096191384,3,hmi.m_45s.2016.10.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.18_00_01_30_TAI.magnetogram_processed.npy
2016-10-14,2016-10-23,9.0,-0.07217526435852051,3,hmi.m_45s.2016.10.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.10.23_00_01_30_TAI.magnetogram_processed.npy
2016-11-05,2016-11-13,8.0,-0.07700920104980491,3,hmi.m_45s.2016.11.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.13_00_01_30_TAI.magnetogram_processed.npy
2016-11-07,2016-11-14,7.0,0.06160140037536643,2,hmi.m_45s.2016.11.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.14_00_01_30_TAI.magnetogram_processed.npy
2016-11-08,2016-11-15,7.0,0.11529922485351585,1,hmi.m_45s.2016.11.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.15_00_01_30_TAI.magnetogram_processed.npy
2016-11-12,2016-11-18,6.0,0.13414025306701638,1,hmi.m_45s.2016.11.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.18_00_01_30_TAI.magnetogram_processed.npy
2016-11-13,2016-11-20,7.0,0.05754828453063965,2,hmi.m_45s.2016.11.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.20_00_01_30_TAI.magnetogram_processed.npy
2016-11-14,2016-11-23,9.0,-0.07492899894714378,3,hmi.m_45s.2016.11.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.23_00_01_30_TAI.magnetogram_processed.npy
2016-11-20,2016-11-30,10.0,0.36818385124206565,1,hmi.m_45s.2016.11.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.30_00_01_30_TAI.magnetogram_processed.npy
2016-11-23,2016-12-01,8.0,0.3890573978424072,1,hmi.m_45s.2016.11.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.01_00_01_30_TAI.magnetogram_processed.npy
2016-11-26,2016-12-04,8.0,-0.0821232795715332,2,hmi.m_45s.2016.11.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.04_00_01_30_TAI.magnetogram_processed.npy
2016-11-29,2016-12-07,8.0,-0.337749719619751,3,hmi.m_45s.2016.11.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.11.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.07_00_01_30_TAI.magnetogram_processed.npy
2016-12-25,2017-01-03,8.999988425925926,-0.24729967117309593,4,hmi.m_45s.2016.12.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.03_00_01_30_TAI.magnetogram_processed.npy
2016-12-26,2017-01-04,8.999988425925926,-0.16011595726013184,3,hmi.m_45s.2016.12.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.04_00_01_30_TAI.magnetogram_processed.npy
2016-12-30,2017-01-05,5.999988425925926,-0.15242695808410645,3,hmi.m_45s.2016.12.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2016.12.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.05_00_01_30_TAI.magnetogram_processed.npy
2016-12-31,2017-01-07,6.999988425925926,0.043964385986328125,2,hmi.m_45s.2016.12.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.07_00_01_30_TAI.magnetogram_processed.npy
2017-01-03,2017-01-09,6.0,0.24704933166503928,1,hmi.m_45s.2017.01.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.09_00_01_30_TAI.magnetogram_processed.npy
2017-01-04,2017-01-13,9.0,0.07225275039672852,2,hmi.m_45s.2017.01.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.13_00_01_30_TAI.magnetogram_processed.npy
2017-01-07,2017-01-17,10.0,-0.05645155906677246,1,hmi.m_45s.2017.01.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.17_00_01_30_TAI.magnetogram_processed.npy
2017-01-09,2017-01-19,10.0,-0.10593533515930176,1,hmi.m_45s.2017.01.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.19_00_01_30_TAI.magnetogram_processed.npy
2017-01-13,2017-01-20,7.0,0.07753372192382812,0,hmi.m_45s.2017.01.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.20_00_01_30_TAI.magnetogram_processed.npy
2017-01-16,2017-01-22,6.0,0.12074708938598633,0,hmi.m_45s.2017.01.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.22_00_01_30_TAI.magnetogram_processed.npy
2017-01-17,2017-01-23,6.0,0.11509060859680176,0,hmi.m_45s.2017.01.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.23_00_01_30_TAI.magnetogram_processed.npy
2017-01-19,2017-01-25,6.0,0.08889436721801758,0,hmi.m_45s.2017.01.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.25_00_01_30_TAI.magnetogram_processed.npy
2017-01-20,2017-01-28,8.0,0.036460161209106445,1,hmi.m_45s.2017.01.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.28_00_01_30_TAI.magnetogram_processed.npy
2017-01-22,2017-01-31,9.0,-0.040787458419799805,2,hmi.m_45s.2017.01.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.31_00_01_30_TAI.magnetogram_processed.npy
2017-01-23,2017-02-01,9.0,-0.07863044738769553,3,hmi.m_45s.2017.01.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.01_00_01_30_TAI.magnetogram_processed.npy
2017-01-25,2017-02-02,8.0,0.024032592773437278,3,hmi.m_45s.2017.01.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.02_00_01_30_TAI.magnetogram_processed.npy
2017-01-28,2017-02-04,7.0,-0.029468536376953347,3,hmi.m_45s.2017.01.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.01.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.04_00_01_30_TAI.magnetogram_processed.npy
2017-01-31,2017-02-05,5.0,-0.015044212341308594,3,hmi.m_45s.2017.01.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.05_00_01_30_TAI.magnetogram_processed.npy
2017-02-15,2017-02-22,7.0,0.08438229560852051,0,hmi.m_45s.2017.02.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.22_00_01_30_TAI.magnetogram_processed.npy
2017-02-16,2017-02-24,8.0,0.10330080986022949,0,hmi.m_45s.2017.02.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.24_00_01_30_TAI.magnetogram_processed.npy
2017-02-20,2017-03-02,10.0,0.04799962043762229,1,hmi.m_45s.2017.02.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.02_00_01_30_TAI.magnetogram_processed.npy
2017-02-21,2017-03-03,10.0,0.08355975151062034,1,hmi.m_45s.2017.02.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.02.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.03_00_01_30_TAI.magnetogram_processed.npy
2017-03-09,2017-03-17,8.0,-0.011777877807616965,2,hmi.m_45s.2017.03.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.17_00_01_30_TAI.magnetogram_processed.npy
2017-03-13,2017-03-18,5.0,-0.020748376846313477,3,hmi.m_45s.2017.03.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.18_00_01_30_TAI.magnetogram_processed.npy
2017-03-15,2017-03-19,4.0,-0.0012159347534181908,2,hmi.m_45s.2017.03.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.19_00_01_30_TAI.magnetogram_processed.npy
2017-03-16,2017-03-20,4.0,-0.029689073562622292,3,hmi.m_45s.2017.03.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.20_00_01_30_TAI.magnetogram_processed.npy
2017-03-17,2017-03-21,4.0,0.0011980533599853516,3,hmi.m_45s.2017.03.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.21_00_01_30_TAI.magnetogram_processed.npy
2017-03-18,2017-03-22,4.0,0.0020563602447507545,3,hmi.m_45s.2017.03.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.22_00_01_30_TAI.magnetogram_processed.npy
2017-03-19,2017-03-26,7.0,0.10337233543396018,3,hmi.m_45s.2017.03.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.26_00_01_30_TAI.magnetogram_processed.npy
2017-03-20,2017-03-27,7.0,0.09560585021972678,3,hmi.m_45s.2017.03.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.27_00_01_30_TAI.magnetogram_processed.npy
2017-03-21,2017-03-28,7.0,0.05170702934265137,3,hmi.m_45s.2017.03.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.28_00_01_30_TAI.magnetogram_processed.npy
2017-03-22,2017-03-29,7.0,0.13997554779052757,2,hmi.m_45s.2017.03.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.29_00_01_30_TAI.magnetogram_processed.npy
2017-03-26,2017-03-30,4.0,0.038427114486694114,2,hmi.m_45s.2017.03.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.30_00_01_30_TAI.magnetogram_processed.npy
2017-03-27,2017-04-02,6.0,0.2635657787322998,1,hmi.m_45s.2017.03.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.02_00_01_30_TAI.magnetogram_processed.npy
2017-03-28,2017-04-07,10.0,-0.07157325744628906,1,hmi.m_45s.2017.03.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.03.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.07_00_01_30_TAI.magnetogram_processed.npy
2017-04-10,2017-04-19,9.0,-0.0816643238067627,3,hmi.m_45s.2017.04.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.19_00_01_30_TAI.magnetogram_processed.npy
2017-04-17,2017-04-23,6.0,0.12918114662170432,2,hmi.m_45s.2017.04.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.23_00_01_30_TAI.magnetogram_processed.npy
2017-04-18,2017-04-27,9.0,0.7938742637634277,1,hmi.m_45s.2017.04.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.27_00_01_30_TAI.magnetogram_processed.npy
2017-04-19,2017-04-29,10.0,0.35730600357055664,1,hmi.m_45s.2017.04.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.04.29_00_01_30_TAI.magnetogram_processed.npy
2017-05-21,2017-05-28,7.0,-0.20255446434021018,3,hmi.m_45s.2017.05.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.05.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2017.05.28_00_01_30_TAI.magnetogram_processed.npy
